pakistan me hindu ladkiyo ki kidnapping aur jabran nikah pe koi kuch nahi kar sakta . lekin pakisan ke	negative
you are shashakt you are an example of true women empowerment we all love you bhagwan aapko swast rakh	positive
admiral home shirt we are proud to reveal our new user home shirt . hashtag	neutral
user user wah jooty prty ns ko bolta surkh roo ho gy adalt saza hoti . bolta awam mother jeet gy wah	neutral
aap jitna bjp ko hate karogi utna bjp aagey badegi aap or user mai koi farq nai	negative
user user user aby islam ko par ja ka in ke jhaga teri maa bhn	negative
jis din is mamta ke speech ke dauran koi aadmi allahuakbar bolkar fataka fodega na tabhi asli maza aygaa !	negative
mujhy ye wala best lagga user by the way nice attempt can improve more best of luck smiling face with smiling eyes	positive
or ever touching feet of the hon user mother m kinds hon st lady of usa but right now happy ramjaan month good night	positive
nhi chahiy ese bhrast neta hamare tv dibet me jo sirf chilla chilla kr dibet nhi hone dete hone	neutral
sharm ani chaheye is so called president ko shkal sy hi bewakuf lagta ha jese koi pagal bat krta krta dant kaat le go ahead	negative
user user i loved amit ji as jai that dry sense of humor those one liners the roles wer	positive
i am not that bad at self promo ok	neutral
manani mukhyamantri ji banda bhoomi sanrakshan sinchai avm jal sansadhan vibhag me bhi bahut bhars	neutral
sir ji ap chha gaye hain tusi great o	positive
user ahsan bhai meri taraf se best wishes di jye go ahead apnay bhai ko	neutral
user this is mother who gave birth to son who became cm and pm i will say that the son is	positive
user user user user user aag mat lagao ladkio mai . hame nahi ladna	neutral
aaj ke episode me user mam apke kolkata ke raasgole anjaan maheman ke liye smiling face with smiling eyes aur hamre liye ? smiling face with smiling eyes hashtag user	neutral
main sambit ko pichhe chhodna chahta hai bjp main competition jo bahut hai	neutral
my energy for eid safayi	neutral
user abhi darbari patrakar nahi hote hai isliye congress ka zut bikta nahi . aap desh k virodh me ka	neutral
user user user user maine iss liye pucha because i am from mumbai aur	neutral
israel america india tumhare kabhi dost nahi ho ae musalmano in per bharosa mat karo ye tumhare mulk or islaam k dushman hain	negative
user user problem police ke misconduct aur misbehaviour pe hai rural area ke case me	positive
are sirf awwal in shriman ne to flirting ko kala ka darza dilaya h	negative
cast and crew of jo jeeta wohi sikandar released years ago on may user	neutral
i miss you and it is killing me	neutral
evm me dhandli ho sakti hbut etne bade level pe nahi congress ko agar vote lene h to andar hi and	positive
aacha hai iss corrupt k liye bharkain marna band karein aur allah per unki beemari chor dain agar aacha hona hoga t	neutral
elke oggend beautiful ek van nog n boer of boerin what vermoorgemartel isdan gaan n stukkie in myself doodelke druppel af	neutral
k odi world cup mother pak wi k khilaf pahla match har gia k t world cup mother pak eng k khilaf apna pahla mother	neutral
laugh out loud modi ke interviews haha dhokebaaz hai modi	negative
user reporter madam application thakti nahi hain bakwas ker ker k ? ms . nahi kyun kay mujhe gairat nahi ati	negative
aaj hamare haan waqai thand see hai baarish bhee hai but inside home it is nice and chilly	neutral
loktantra vijay hua har har modi ghar ghar modi sabka sath sabka vikas sabka visvas	positive
evryone might leave you but one will not and it is god	neutral
apko is baar ke sarkar mein hum sabhi miss kar rahe h . aapki sundar karyasaili ki mein fan hu . aasa karti h	positive
user user bharat ke rail department ki halat bahut hi jyada kharab hai iske liy a	neutral
mera ghanta se jyada ho gaya hai abhi tak mera problem ko solve nahin kiya wazirx ne mera otp code nahi aa raha	neutral
hello sir ji folded hands folded hands folded hands folded hands folded hands sir ji mere dada aapke bahut bade fan the mera pura family deol parivaar ka fan hai	positive
kya ap meri madad kar sakte hai mere gao me rode nahi hai jabki sal se bjp yaha jet rahi kya ham bjp ko apna vot	neutral
meri bhi yahi aadat hai abba bohot chillate hai ki eye sight kharab ho jaegi and all	negative
icc world cup ke joh warm up match hue hai ji woh bhaut interesting hue hai ji amazing superstar jai hind ji to	positive
good news for youtuber is mahina apne channel par kaam karke dekho revunue jyda milne wale hai han ads bagera jyda arha hai	neutral
user tarek sahab you have brought up very relevant issue . you have great empathy ability to feel for others . appreci	neutral
dear user tum behare ho ? arrogant ho ? humari wife ho ? toh fir sunte kyu nahi ho ? ek zakaas wala promo de do na	neutral
guttar k dhakuno key choree say shru kiya hua business is arz a pak ko lootnay tuk pohncha . kitnay banks fail huay log medici	neutral
user isliya we lost the match mujy lga players ki glti ha but unfortunately i am wrong dudee	neutral
kyu sir ? wo achha bol leta hai high light ho gaya to niyam kanoon pel ke jail me daal diye aap lo	neutral
how can this be undeliverable ? distance is not more than mins . km . i have ordered from much more	neutral
aapko kya kerna janata modi ko pasand kerti aur gas cylinder kg ka rupiya mein kharidegi aapko	neutral
waalakum us salam brother same to you with prayers khosh rahan	positive
user user bhakto ko ullu banaya bada mazaa aaya yours sincerely modi	neutral
yo boys give me the best funniest pick up lines you had love to hear a girl say to you being jovial and not serious this girl wants some fresh	positive
congress cwc ne aaj kaha ki cong sanvidhan ki raksha ke liye ladti rahegi . kya unka aarth he ki modi sarkar sanvidh	positive
haaayeeeee sachi ? ! ? ! you are so lucky sis . his eye lashes oh my god loudly crying face smiling face with heart eyes you are a blessed one are not you ? allah nazre bad see bachaye	positive
tum hajaro saal se jo dogli chal chal rahe ho aur sab apne baap ka samjhte ho uska kya puvhhiyo apne baap dada se k	neutral
bahut bhut subhkamnaye or badhai bhai hanumang beniwal ko	neutral
yaha wala ko kabalo nga birthday man diay nimooooo hahahahahhahaha sorry kuya cyp	neutral
pakistani fauj ka captain jo mulk ka sara budget kha raha hai . aap bhi iss ki iftar ka manzar apni ankhon se dekh lein k k	negative
hashtag was a great initiative in the last term of the modi govt . it needs to continue . but in addition we need a sim	positive
a song i will definitely dance to on my wedding day red heart	positive
meat or gost ? iss video ki jaanch honi chahiye hindu gost nhi bolte hain . koi bhi reaction dene se	neutral
of course nic . wo smart momo ka chotu hai he should not forgets	positive
user actualy i am not sad about it bighairathi ki intiha hain yi any how koi nahi aaj in	neutral
kisko pata tha fair and lovely vely ghis ghis kei itti gori ho jayegi yeh ladki winking face with tongue winking face with tongue winking face with tongue by the way die hard fan of	positive
lanati ko marney do haram khor ns nasle harami baddiyanat e azam na ahle azam iblees ka chela lo	negative
cogratulations modiji today we are happy because we got you as our prime minister again please give your reply to us folded hands flower folded hands	positive
amit shah ji please jet airways ke employee ke bare mein kuch kariye parivar wale bahut pareshan hai bhukhe mar rahe hain	positive
user bahut bahut badhai dada aap ko v or modi ji ko v hum saty kk . sath chale or jite v	positive
media walon ny apki mistakes say entertainment deliver ki sath nahi dia ultaa expose kiya	negative
user user and user smriti ji i love you nari shkti aage he congratulations god k	positive
user user wohi to hypothetically toh raul vinci bhi rajiv gandhi ke suputr hain but	neutral
namastey vav we all kpopers are welcoming you all and gladly sharing our love with you vav idols and vampz fandom	positive
tumhe bjp ki chatna hai uske liye congress ke spokespersons ki kya zaroorat ab koi rukawat nahin l	negative
user in classes mein teacher tumhare liye election ka data banyege padahi se tere ko koi matlab nahi	neutral
jay hind want to highlight one issue . in our society on army person family need to take school admi	neutral
good night friends follow everyone who like and retweet this reply with mnaor gn follow me ifb	neutral
dhan dhan satguru tera hi aasra good morning sohne dr user ji bless all apna v khyaal rakhna sohne grin	positive
ab ismein tanashahi ravaiya kahan se ho gaya yar ye to unhone achcha hi kiya agar police ko dought ha	neutral
user i say it is more chalta hae bhai attitude as metros are govt controlled except for few lin	negative
by the way do not get me wrong main ye nahi kehta ke foreign cheezon ko pasand nahi karna chahiye . buss ye keh raha hoon ke	neutral
vande mataram user ki baag dor bahut samay baad sahi haathon mein aai . jai sri ram jai hind .	positive
baishak dil ka sakoon allah ky zikar m allah p hi bharosa rakhyn sab acha hoga	positive
ajinkya rahane is more effective at no for in world cup ?	neutral
allah swt farmatay hain jab mai apnay banday say khush hota hon tw unko beti kay roop mai naimat ataa krta hon	positive
me agree krta hu lkn is pe pakistan ka to masla nhi jo log qanoon bnate he are torte he wo begherat hein	neutral
ye to apke liye ek achha mauka tha un bengali bhai bahano ko samjhane ka ki ye sab political viole	negative
user why bottom me user ka watermark nahi dikh rha baawle	neutral
not to make anyone sad but just jaanta hoon ek aise shaks ko main bhi munir gham se patthar ho gaya lekin kabhi roya nahin	neutral
user user look at his face ! is that the face of a corrupt policeman ! ? he is so embarrassed	negative
bachpan s ly k ajtak is team ka yehe randi rona dekhty aa rhy hyn k ye hamesha possessive khelny lag j	negative
allah se duya kartahu ki tumhara din kate hamesa gd and very gd gd luck sweet dreams sleeping face	positive
dallo o dallo jhoot ki dukan band face with tears of joy	neutral
ye thi okat tere chor bap ki	negative
user icc ko walon ko waqt se pehle hi kisi ne bata dia tha wahab riaz wc khele go ahead winking face winking face	neutral
maine to islamic terrorists ka bola tha tere jaise jihadi ko mirchi kyn lagi tera bhi hua hai kya halala	negative
yeh sub aap logo ki dua aur kartoot ka natija hai . sorry nabil bhai abu bachao muhim aur bhi problems l	positive
two hearts good morning my sweet sweet papa user ji two hearts please bless me more sewa sumiran parmarth ka bal strong ba	positive
user user user user user user bhagwan ka naam	neutral
user user kitni movie ke sath naam joda ja raha he yaar bc kabhi marshal kabhi doing vikram vedha satte pe	negative
user yeah exectly she said me once tum mery khwab m aye thy raat ko when i asked about the dre	neutral
my great grandfather pt mehanga ram ji was girdawar at gilgit till the time of partition . he served for years there	neutral
what is he so cute for	neutral
user the human civilization has been ever evolving due to those three words . simon go back i love you modi	positive
exactly sir namashkar sir folded hands flower we love you always huge fan of yours my two years old daughter named	positive
laluyadav is a great philosopher he made coreauge to the downtrowden and poorindian is this thought was	positive
sir user ji aapse vinamra nivedan hai ki prayagraj me bhi aise hi kai coaching classes chalti hai jinme su	neutral
welcome modi grin hamare village mai year se koi vikash nahi hua hai kai baar sikayat ki kuch nahi hua na kh	neutral
istikhara is real you seek from allah and he gives you when you are ready for it it might be hurt for a while but you	positive
hate all type of parathe is but i do not hate muli ke parathe . me farting .	neutral
srkxpredator sahilahmed abe laudu kise pagal bnara hai saaale d ki news ye fan dega terko ? isse achha to ek fake account bnakr khu	negative
shab e qadar mubarak to all muslims remember me in your prayers may allah bless you all and protect you from evil e	neutral
okay now that we are at desi street food some of the best i have ever eaten dehradun ke momos they are the best	positive
namooney vanshavaad ka matlab ye nahi ki kisikey bachhon ko mauka naa miley vanshavaad wo hota hai	neutral
user user buz dil kuty indian	negative
sal tak intjar karne ke bad bhi hamari mange puri nhi ho saki running staff khush nhi dukhi hai	negative
user user ye me be abhi notice kiya tha tmhare comment se phle ke me ne kiya likha he	neutral
shayri ki gehrai mai jayie or log jo jhute hote unpe sab vishwas kr lete h isko vo mtlb h	neutral
super tiring day but thank god for food folded hands folded hands sirf khane ka sahara hai mujhe ab face with tears of joy face with tears of joy face with tears of joy khoob barish mile kisaano ko folded hands folded hands	neutral
tere jaise hutiya ke paida iss liye hote hai taake tu backchodi karr sakhe to din pehle tu narendra modi ji ko	negative
user jo banda ail haar pe ronay dhony k dramy shru kr dy wo hamdardi ka haqdaar nhi hy aur	neutral
randi ka bachy sala mater chod afghani kuty	negative
excellent move now party is on the right track user jindabaad jindabaad jindabaad rahulji must have roa	neutral
user user sabse pehle to yeh politician hain ya shayar ? sala inki puri party ka system hi lull ho gaya	negative
ghareeb haq halal kamany ghar se iss nahi nikala ke haram pe palnay walon ke zulm ka nishana banay gho	neutral
himmat mat har rak hausla wo manjar bhi aayega pyase ke paas chal ke khud samundar bhi aayega yu thak har kar na	positive
main tere baap nawaz shrif ko tu bulaya tha modi ne q us ne tu modi ki maa ko sari be bheji thi	neutral
user is ka matlab mujeh inko zeyada danda nahi dena chahiye . warna me bhi block ho jahonga . fearful face fearful face folded hands folded hands	positive
abe bokichodi user ye hindustan tere baap ki jagir nhi ki jai shree ram na bolne de . or sun mai bjp se	negative
didi aapne new india ka sapna sakar kar diya . many many congratulations	positive
ab ye afwah kon fela rha h ki jo bhi may ko india ka match dekhna ke bad bharat movie dekhne jayega	neutral
jaisy k aap logo ko pata h ramzan ka aakhri ashrah h or ba barkat raatein hein to duaaon me yaad rakhein allah aap sab ki	neutral
pichle saal application ki sarkar tha application ne dalit pichde jaati ka vikas itna kiya ki lucknow me cror	neutral
happy bdday user may god bless you . grinning face with big eyes enjoying the day	positive
jai shree ram . didi jai shree ram ham bhakat h shree ram ke aur hame koi rok nahi sakta jai shree are	neutral
phir wohi baat bahi kitni khubiaan haain tum logon main jo kam bc scientists yea nahi bata payee ka larka	neutral
. jai bheem . . great news for bahujan kumbkarnaas becoz of whom dis is in happening this is de kick start an art of	positive
user tere haat me tu khud ka pakad ke rakh teri aukat sirf chutya pan karna hai apni chaddi am	negative
gandu muslim good hindu logo aur maro inko behan chod muslim utho aur maro in hindu kutto ko buzdil	negative
ye evm electronic voting machine nhi hi ye to hai according to opposition modi ji ke pass supreme	neutral
is desh ki badi problem uneducated nahin balki educated hin haikyun ki unho ne kabhi rajniti se jude nahin . educate	negative
birthday snapchat fvrt person fvrt song	neutral
mam aap jase best anchors jahan rahoge chanal number hashtag to hoga hi congrats clapping hands clapping hands	positive
user user luck boys	neutral
congratulations for . m followers sona di you deserves this and much more face blowing a kiss face blowing a kiss face blowing a kiss user	positive
user user user bhai ab tumne rahul ko vote diya hmne bjp ko diy	negative
india ko khola kar diya hamaare chutiya neta log sirf salo ke pass gandi rajneeti karne ke alawa or time	negative
sahi maje hain all the very best for wc waiting for that at home	positive
user very good decision because there is no space in tv debate in opposition because india rank	neutral
user dafa ho jao haram khoro pakistan tmaray bap ne nai bnaya tum log ezat k qabil nai ho	negative
user muzy dohad ki adivasi bahul janta ky liya nayay chahiya chife justic of hashtag or user	neutral
user jab criminal wife police station mei ja kar jhute fir complain karti hai why police is not following section	negative
user bhai ye saale chutiye hi ye saale randave randi wale hi in sabko badam kha	negative
user this highlight news telecast at hashtag aap ko rakhe aage hamesha lage raho	neutral
imp reminder keep one thing always in mind jo shakhs huzoor k zikr per kisi or bat ko foqiyat dy aur huzoor k ad	neutral
aadarniy pm ji aapko dobara pm bnane ki bhut bhut badhai meri aapse hath jodkr binti h ki desh me	positive
laughing kal to unke jyadatar batsman ne apna best bhi nhi diya tha tb ye hal kr diya tha khulle sand ban k	positive
aare ! ee ka hein babua ? phir se fake degree ? hai ram ! kya hoga iss desh ka ? mere ko toh bohut chinta ho rahi hein ?	neutral
he is he is haramkhor aam aadmi aadmi	negative
pyaare chutiya press raval ji aapki bahot respect karta hoonbhen ke pakoday maa ki daal aapne be	negative
local police ko inform kro chota bacha hai ye bhag to nahi skta ye family ke yaha bhi jaa skta hai	positive
what will do to the people who did not vote for you . hate them . send them to jail . likhte huye haath nahi kaape tere chamche .	neutral
user user user this is amazing heart suit ok hand didu user aapne iss gane ko poora enj	neutral
bahut dukhad ghatna hai teepu do din pahle amethi me bhi ek bjp worker ko maar diya tha . uspar koi	neutral
i feel with every passing day kashaf murtaza is philosophy of life is getting more relatable zindagi me har dariya khu	neutral
tumhare savarkar ji to jail me baithkar angrejo ko sorry bol rahe the jabki hamare nehru ji ladai ke maidan me angr	positive
user tujhe koi seriously nahi leta . ahiro ka naam toh kharab kr hi diya or extra attenti	negative
dil khush ho gaya tum bc ka ye haal dekh k hanuman ji tak ko nahi bakshoge toh kaise bachoge mc	negative
user yahi tu ham kah rahe hai tum allah ke numayende ho tum ko allah ne bheja hai ab jaldi	positive
mujhe sharm mahasus hoti hai ki uttar pradesh me bjp ki sarkar hai hame insaf nhi mila mere khet grin	negative
socha hi nahi tha aisa bhi hoga sirf rona aur kosna hi h ab tere nasib main everyone know who is janwar	negative
meri jaan no need just wish k aaj ka din bohat acha rahy aap ka bilky her din he two hearts prayers always with you two hearts	positive
sir jeet ki bahut bahut badhai aapse guzarish hai k aur kuch nai par kam se kam begusa	neutral
user user arvind ji apko sharm mehsus nahi hoti har bat k liye ap modi ji ko blame	negative
user bahut badhiya inciative hi bhaiya . or aapko phir se zabazsttt jeet pr hardik badhai	positive
user happy national water a flowe day my new homiees i hope we can have a long long term relationship	neutral
user user bjp evm chor aur bevkoof pm and murderer party president wyak thooo	negative
user user user jai shri ram se problem hai to jai shri krishn om namah shivaya jai mother a	positive
m . k be . see tim jaise kamino ko saza kab hogi gandi sahafat krke . bhoonkte kutte .	negative
user gdp ho jayega to bhi vote modi ko hi denge tere jese ko nahi tum konsa tir m	positive
isko goli maro zaldi varna desh main astirata fail zayega is par des droh ki charge laga kar jail mother	negative
kisi ko tkarki ya tharkan ko agar bo hashtag s dekhne ka shaukh hai to user ko follow kr le . grimacing face grimacing face .	neutral
aur buisness se jo sarkar tax leti hai wo aise hi bahut hai . buiseness ko badhane ki koshish honi chahiye taki tax	neutral
user user dera sacha sauda is running a free primary school for poor chi	neutral
it is a shameful act by someone as a pti supporter i condemned this act she is not a nobel lady . she is a proven li	negative
i hope baby kicks a lot tonight face with rolling eyes face with tears of joy face with tears of joy alu e koe moe	neutral
the view from my mat on this f word friday is forgiveness for yourself sprinkle in some love and care for your	neutral
user chutiye fir logo ko chutiya bana raha hai face with tears of joy face with tears of joy face with tears of joy fraud saale nakli evm ka dabba dikha kr logo k	negative
! for all new upcoming lucky couples under social welfare commettee name bharosha marriage	positive
user shaheedo ka ya unke pariwar ka ktch bhi likhte rhte ho shame on you	positive
aik orat ho kar itny galeez bakwas . yeh pakistan ki bety ki soch nhi ho sakty . tum zaror out sider	negative
pata nahi tera kb udega ab ti kuch sharm karo beshram ensaan abhi tk regain to kara nahi gay	neutral
user vote mila hai bjp ko to pura desh pagal nahi ho sakta tum log sirf ghatiya harkat kar sakt	negative
siratomic power k ilawa aap ka sub se great karnama aik elected pmchairman oh i see ko illegally death pena	negative
user nahi galat ye case surim court me pending para he chaho to google ker ke dekhlo	neutral
user hiii i love the way you wished me	positive
shame on zartaj gul reaction aur ye bhi kehti hai ke kia meri sister director nahi ban sakti . to in se koi ye poch	negative
sambhaljo sansad ne bjp paisa aapi ne nahi lai jay bjp atale paisa wali party loksabha ni chutn	neutral
user allah kare sare ptm wale kutte ki maut marein aur tum logon ke perchay rone wala bhi koi am	negative
user user i love you	neutral
they write paid and fake article for some money ye bachcho vaali harkate na bachpan mai achhi lagti hai esi cheap hark	negative
user user user user user bol lo waise bhi bhakto ko authentic degree waale raas nahi aate	neutral
congres party aur gaddar malya ka conection prove karne ki jarorat hi nahi hai . malya gadar tuo congress mp tha mod	negative
ye log hi desh ko chalayege alka ji kyo ab enki sarkar jo man me aayega o hi karege deshdraohi sadhvi pragya	negative
user user yes me bhi yahi feku america ke news paper me chaaya tha	negative
user is this your requirement for yagna because there is no such pre condition in veda . go h	neutral
hadd ho gayi in logo ki haar ki samiksha karne ki bajaye ab media pe nishana agli baar to janata	neutral
bichare ke pas rahne ko makan nahi khane ko roti nahi hissa do esko hissa do esa aavaj ek bar gadhiji ne	neutral
ab didi ke dao me kuch bacha nahi hai kop bhawan me ish liye hain ki jishe chor aur thappad marne ko kah are	negative
jahil patwari khud video banai awaam tak tu nikal nahi rahi thee khof se masha allah main sahib ko na sirf macka	negative
user user user user user user user congrats clapping hands red heart red heart red heart red heart red heart i love hashtag	positive
miss them so much !	neutral
user user user dil todke na jawo aisa love na milge hum jaisa aapko i	neutral
kamalnath ko tag nhi kar rhe kyunki secular govt hai waha pe nhi sidhe modi ko tag karta dara hua muslim shahid siddique grinning face with smiling eyes	neutral
hiiiii ! i think we just became mutuals this month . i was so happy that you followed me back laugh out loud . i so love your tw	positive
user iss kunal ka itne bhav mat do . kuch log apni aukat se jyada uchhalte hain . better ignore hi	neutral
is chutiye ko kaun samjhaye ki bjp has elected by the people of india and not won it in some churan pratiyogita	neutral
pakistan may dosra system hota phir bhi overseas pakistanio ka to pocho mat pensive face	neutral
. neel bhai aapko janamdiwas ki haardik badhaiyan bhagwan aapko sehatmand rakhe thumbs up aur aapke k	positive
user user paji ye siddhu na sardar hai na asardar hai ye to sirf gaddar hai .	negative
user chori kiya hei . sala . sovi e v m or vvpet machin . vote kiya huwa list sob mill	negative
user dekho ji radha rani toh brij ki aajkal hema ji hai aapko toh meera bankar gali go ahead	positive
log biwi ke liya maa ko bula dete hai uske jazbaat ko suli par chadha dete hai bhudhe maa baap ke jo kaam nahi aoge	negative
user user tum salo chamcho kabhi nhi sudhroge tum pappu mutra ka sevan karte rho bs	negative
in congressio ko tere baap ke khoon ka hisab dena hoga amethi me congress ne sabse jyada julam kia ab	negative
mamta didi joor joor se aur maan se pukaro jai shri ram jai shri ram sare paap dhul jate hai au	positive
is user canadian deshbhkat ko bulaya ya nahi ? face with tears of joy face with tears of joy bulaya hota to aam hi khila deta hashtag hashtag	neutral
user user user user apna family stories twitter pe mat bol chutiye by the way te	negative
baby i love you to the moon and back moon ye kanjar khana zameen tak hi rkho !	negative
ye to takke ke insan user ki film ka remake karne ki koi zaroorat nahi pehle main bahut excited t	negative
aap ne bhut sare apne realme fan kho diye sir mene apna data khoya tha lekin wapas paa liya thanks	positive
bs ek suba ki gujaris uske baad hogi netao ki jamke barish kal dekhna hai kon bolta evm kharab hai bjp wale ya congress wale	neutral
happy birthday archie hope you have a lovely day xxxxx	positive
user hashtag video one plus professional full review ke sath love you guruji	positive
i swear this person is my favorite walla i am nothing without her in my life i am really grateful to have her as my sist	positive
such a soo funny comedy and strong emotional movie can not wait for de de pyaar de to supbbb performance	positive
pakistani super intellectuals today pakistan mein harr kaam ke peechay pak army establishment hai sab establishmen	neutral
namaskar sir i am a big fan of yours and my respect for you has grown after the way you managed the	positive
user user all the best	positive
matlab ke main heraan hoon aise logon pe ke zindagi main karne ko koi kaam nahi reh gaya ke logon ke qadd pe tabsra	negative
user song is fine . aap roads highway banao aur trees kaato aur usko development ka naam do .	negative
islam is the best religion	positive
user saary mil hum ko pagal bana rahe hain m d rch d ke bachy face with tears of joy	negative
user user sayad vo khin or bhi thi mujhse pehle	neutral
chamdi udhed dungi ye cm bolna sobha nahi deta ye desh tumhare baap ka nahi hai jo itna uchal rahi	negative
rishta bhale hi online ka ho dard to dil me hi hota hai	neutral
user phle confirm to btao kha hua	neutral
believe me koi larki ho to ghanta tareef nhi karta mai magar is jaisa husn waqi kahi nhi yummy	neutral
sab ko bating dena koi hashtag se sikho face with tears of joy face with tears of joy rolling on the floor laughing rolling on the floor laughing world cup jita k dekhao phir j and k k bare mai sochna angry face angry face angry face user	negative
user hashtag katori me saap hai india sabka baap hai cheer squad name indian blue army	neutral
joo se me cae la baba de escucharle . en el buen sentido jajajaja . como se llama el sitio ?	negative
bigger wave of from modi sharkar ! barr barr smiling face with halo folded hands hashtag you modi ji all the way from usa boston and i would li	positive
user apna koi future nhi bata payega	neutral
user chutiye picture main bola pakistan was hindu . laugh out loud . ja pani puri bhej	neutral
andhi ho gaye ho underrated bar dancer she is khusra	negative
tu pahle burnol laga le	neutral
user user user user user user user	neutral
aaj ka din yaad gar h aap dubara pardhanmantri bndhe ho me aapko dil se badhayi deta hun modi ji apki	positive
user user user user yeh paid tattu hi aisi baatein kar saktein hain . they think that eve	negative
putangina bus driver kasohan nga walay sala . piste nga batas tanawa ra good og tarong oy kung naa bay sala ang bus d	negative
user user user chutiya tera time kabhi nahi aanewala aur apni chamchi ko	negative
user owesi jaise logo ke audio video se hi radical ho raha he hindu agar aaj ye halat he t	negative
my ted talk is out today . i hope it empowers you hugs you and reminds you of your own grit . watch here	positive
jai shree ram to se dubara aane ke liye bjp p . m modi ji amit sah ji ke seth pure desh washiyo ko dil se bahut bahut	positive
user tum mulle ho . atankwadi ko suport karte ho . tumko ib pe yakin nahi court pe yakin n	neutral
koi nahi karega dhrna pardarsan agar koi leader pit jata ya mar jata to hum karya karta es kaam ko	positive
mauritius pm and his wife kobita at pm modi oath ceremony in delhi jai hind jai mauritius eah dosti hamesa ban	positive
surprise day and shocking days to tum logon me manaya tha to mahine tak journalist ko ban karke airstr	negative
user fire end galbat ustaaji see no evil monkey bahot sohni eh photo ji tuhadi smiling face with heart eyes love you ustaaji user face blowing a kiss	positive
larky ki khuahish eid per bas haircut perfect hona chahiye baaki ki kher hy face with tears of joy	positive
user aap loog galti se bhi kabhi sach nahi bool sakte kya ? javed akhtar has never done burqe ki pairavi . gaja	neutral
having so much fun playing bgm for hashtag hashtag user user user user user user	positive
aik tweets hi to level ki hen ye zaror chori hoti hen p	negative
user fir vhi baklol panti chalu congress ka pravakta nhi mila to karam jale hindu muslim ki	negative
respected pm many many congratulations sir desh ki trakki ke liye mera ek sujhaav hamaare desh m shaaml	positive
sir local police station pe complaint krne par bi sunwai nhi hai mene may ko complaint karwai	neutral
tm kise angle se be respected family se nahi lagtay ho agr hotay to izzatdar logon ki izzat kartay	negative
user user user user same to you	neutral
user pta nhi kyu hindu ladkiyan is gandgi me girti hi ja rhi hain . libral hindu hone ka ye result hai . it is o	neutral
ke liye bhee pm modi ji ki hat trick lagwane ke liye prayas start kar diya hai hamne aur ye hoga me up au	neutral
shri narendra d modiji main aapki jeet keliye har monday upawaas rakha tha meri ye chotisi navas bh	neutral
nice song why bekhayali mein bhi tera hi khayaal aaye kyun bichhadna hai zaroori ye sawaal aaye	positive
chotay chor hi kal ko daku bantay hin . hashtag should be reprimanded s that yeh kal ko nawaz zardari na banay .	positive
whenever modiji takes retirement i want yogi to be pm amit shah is a great strategist he will be good at hm	positive
user user aayega to modi hi please ab lagne lga h feminism and communism ab tumse na ho payega agr ap	neutral
sabka saath sabka vikas sabka viswas	positive
are you one of the invitees	neutral
inki aishi ki taishi maro sale khudh ke bacche nahi hai kya inko saloko juto se p	negative
hayeeeeee janiii beating heart beating heart beating heart smiling face with heart eyes smiling face with heart eyes smiling face with heart eyes thank you yrrrr for making my birthday more speciall beating heart beating heart smiling face with heart eyes allah blessed you	positive
jarur karegi bhai thodina ek hi game khelate ragenge duniya ek game se bhi badhake hai we will accept you bhai	positive
acharyaji mein aap ki piri baat se sehamet nahi hu kyu tv debates mein agar koi nahi jayega tho ye hindu aur musli	neutral
halat jo hmari h tmhari tou nhi h aisa h tou phir yeh koi yari tou nhi h tou jo muhabbat main dilah mang raha h ae sha	neutral
user paagle you are such an askhole you rant shit all day no one cares you are frustrated an	negative
jiska media nahi hota uske fans hote hai once salman said this in interview with komal nahata	neutral
sary dosto ko class se bahar nikal dyna punishment nahi picnic hoti hai .	positive
sidhu sir stay strong every punjabi love is you and with you ! khich k jatta	positive
mere aur mere pariwar ki taraf se aap ko aur bjp pariwar k sabhi sadashyo bahut bahut hardik subhkam	positive
pubg ni khelta tiktok use ni krta suta ni lagata girlz ko dm ni krta will this society accept me ?	neutral
user dekho bc koi sharam nahi h face with tears of joy allah ke nam pe beekh dushman mulk se	negative
user mashallah je zaror hum sub ik hai we love pakhtoon sparkling heart we love pak and army sparkling heart sun lo dhush	positive
congratulations sir and congo to us too we elect our imandaar chowkidar we love you dear pm god bless you . long live .	positive
user bjp aur modi ko desh chalana nai aata uska kya ? ek anpadh vyakti se kya apeksha ki ja	negative
user ab agar kisi ki cardiac arrest se death bhi ho jaaye toh yehi bolenge yeh chutiye ki welc	negative
uska record check karo a director in ahmedabad cooperative banks and wahan ke scams face with tears of joy face with tears of joy	negative
let us see kaun jeetega can not wait to watch the action on user from pm ! hashtag	neutral
kya prediction hai aapki is world cup ko lekar world cup user and virat kohli if you fan of be	neutral
user the only talent i had in bachpan	neutral
party spokesperson nahi aarahe hain to pakistan ko shamil karliya wah ji wah indian media . jai hind	neutral
postal vote bjp ke aur government employees ko bjp se bhut ummide h	positive
what a phenomenal advertisement for the best league in the world . genuinely the worst final i have ever seen . not	negative
sirf lagta hai me hi hu jisne kal ka episode hi nhi dekha aisw reviews padh ke himat hi nhi hai dekhne ki ab to aaj	neutral
every child has to go to school till the th free education . government to ensure this by providing m	positive
jee to tareef bhee kardiya karai dil khol kar user future doc says beaming face with smiling eyes beaming face with smiling eyes beaming face with smiling eyes beaming face with smiling eyes pakistan sub ka	positive
pitaji user bless my mothers user red heart user red heart hashtag hashtag to have world	positive
